id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22361117,Mid-Levels Central! Just Next To LKF,52497507,M³ International Youth Community,,Central & Western,22.28382,114.15514,Entire home/apt,1229,2,1,2022-03-12,0.16,7,0,1,
22363743,Mid-Levels Central! Just Next To SOHO& LKF,52497507,M³ International Youth Community,,Central & Western,22.28382,114.15514,Entire home/apt,1229,2,10,2022-08-17,0.19,7,0,3,
22378636,"1 min MTR, budget comfort room(S)",31947768,Nuts,,Yau Tsim Mong,22.3039,114.17009,Private room,411,7,28,2021-02-24,0.49,22,45,0,
22382584,Sham shui po room available (sp2a),4584648,Ivy,,Sham Shui Po,22.33064,114.16254,Private room,180,30,0,,,384,180,0,
22390074,"8D, Seaview Apartment",162428539,Sunok,,Islands,22.3066,114.00926,Entire home/apt,1405,7,1,2022-09-03,1,6,166,1,
22393593,Yau Ma Tei Room in Flat Share (Y12d),67709885,Steven,,Yau Tsim Mong,22.30928,114.17225,Private room,180,31,0,,,257,74,0,
22394746,Nice & Cozy apartment in Heart of HK 5 mins to MTR,163763515,Bun,,Wan Chai,22.27872,114.17747,Entire home/apt,1279,2,0,,,1,365,0,
22412512,Deluxe Studio Unit with  private Terrace /Central,162428539,Sunok,,Central & Western,22.28488,114.14896,Entire home/apt,1405,2,17,2022-09-16,0.36,6,354,9,
22413819,"1min CWB MTR, heart of hk *CONVENIENT*方便舒適，銅鑼灣Sogo",47435672,Frances,,Wan Chai,22.28023,114.18504,Entire home/apt,962,2,93,2022-05-13,1.63,1,132,5,
22415598,到港隔离/居家隔离     旺角地铁站 小清新双床房 独立洗手间 WIFI 电视 空调,116364906,Kiki,,Yau Tsim Mong,22.31655,114.16864,Private room,674,1,15,2019-06-19,0.26,26,90,0,
22424189,居家隔离&1分钟尖沙咀地铁口 干净舒适大床房 獨立衛浴  免費WIFI 空调 电视1,116364906,Kiki,,Yau Tsim Mong,22.29753,114.17181,Private room,564,1,11,2019-04-23,0.19,26,91,0,
22427314,Cozy room in a flat share in Price Edward(pe3d),4584648,Ivy,,Yau Tsim Mong,22.32539,114.16837,Private room,180,30,0,,,384,181,0,
22427572,Nice room in Flat share in Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.30937,114.17253,Private room,180,30,0,,,384,365,0,
22429926,到港隔离/居家隔离&尖沙咀地鐵口+星光大道+維多利亞+海港城+中港城 有窗雙床房 獨立衛浴,116364906,Kiki,,Yau Tsim Mong,22.29946,114.17188,Private room,514,1,67,2022-08-26,1.17,26,91,1,
22455591,"Bunk in Modern, Safe Hostel - 黃金地段/ 鄰近尖沙咀地鐵站",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29859,114.17354,Hotel room,220,1,69,2022-08-13,1.21,24,365,1,
22475991,Urban Pack - 6 bed mixed dorm,4812035,Urban Pack,,Yau Tsim Mong,22.29816,114.17187,Shared room,115,30,23,2018-12-07,0.40,3,365,0,
22477638,如果你們也是高數質有要求的，本舍必定是你們最好的選擇，因為本舍是居上不居下，零投訴零負面的好選擇！,116211186,Polly,,Sai Kung,22.30464,114.2524,Private room,487,1,10,2019-08-24,0.18,2,350,0,
22486999,"1 min MTR, natural and quiet(S)",31947768,Nuts,,Yau Tsim Mong,22.30628,114.17054,Private room,386,2,34,2021-11-10,0.59,22,83,2,
22500021,Sales Sales North Point Room in Flat Share (N1a),67709885,Steven,,Eastern,22.28838,114.20136,Private room,180,29,0,,,257,364,0,
22509511,尖沙咀地鐵站側 日式旅館單人房私人衛浴,50172398,Gloria,,Yau Tsim Mong,22.29951,114.17206,Private room,429,1,11,2022-09-01,0.21,44,62,2,
22514422,Colife! Perfect flat share for students,127670009,Jason,,Yau Tsim Mong,22.3227,114.16777,Shared room,300,60,0,,,4,88,0,
22516385,同區罕有開揚景色,164067058,Anna,,Eastern,22.28193,114.22189,Entire home/apt,900,1,11,2021-09-05,0.22,2,88,0,
22555910,Sharing flat room in Causeway Bay(c10e),4584648,Ivy,,Wan Chai,22.27766,114.18282,Private room,180,30,0,,,384,181,0,
22557402,旺角MTR在楼下豪华星级三房一厅三卫酒店公寓住5-10人,160324909,Michelle,,Yau Tsim Mong,22.31294,114.17097,Entire home/apt,1492,100,6,2019-01-11,0.11,2,365,0,
22578170,"1 min MTR, Budget single room 3",31947768,Nuts,,Yau Tsim Mong,22.30537,114.17159,Private room,360,7,41,2019-07-29,0.72,22,56,0,
22582554,新装修，近地铁出口，购物中心，安静舒适的家庭房,47887152,Oceana,,Yau Tsim Mong,22.297,114.17224,Private room,526,2,58,2022-09-01,1.02,3,17,1,
22583583,"Fab' location, Jordan MTR - One B.R apartment (S4)",3820308,David,,Yau Tsim Mong,22.30721,114.17087,Entire home/apt,553,1,18,2019-11-03,0.32,9,308,0,
22583848,Fab' location 300MB Net speed- 10/F Quiet and safe,3820308,David,,Yau Tsim Mong,22.30723,114.17088,Entire home/apt,400,1,33,2022-08-18,0.58,9,135,8,
22588143,Bonham Strand West Luxury Studio *7E,14861546,Tane Residence,,Central & Western,22.2857,114.14811,Entire home/apt,540,60,0,,,115,364,0,
22589551,New Amazing Apt  @ Central SOHO,5056201,Joyce,,Central & Western,22.28302,114.15384,Entire home/apt,828,28,15,2020-12-13,0.27,3,350,0,
22594815,35D Hong Kong 3 bedroom with 1 bathroom unit,76545056,Rita,,Islands,22.29178,113.94958,Entire home/apt,1017,30,0,,,19,363,0,
22617624,Triple Room in Kowloon [B1],162186374,Wai Yan,,Yau Tsim Mong,22.30459,114.17225,Private room,460,1,61,2021-10-17,1.08,12,227,1,
22658862,Studio in Causeway Bay(c27c),4584648,Ivy,,Wan Chai,22.28103,114.1831,Private room,217,30,0,,,384,365,0,
22693111,Double Room in Kowloon [1],162186374,Wai Yan,,Yau Tsim Mong,22.30653,114.1715,Private room,300,1,108,2021-03-28,1.91,12,268,0,
22711847,"4mins walk to Sai Kung, quiet & neat village house",167525422,Yy,,Sai Kung,22.38467,114.27034,Entire home/apt,1999,5,16,2020-08-03,0.30,1,179,0,
22735757,Flat Share Room in Tsim Sha Tsui (T7a),67709885,Steven,,Yau Tsim Mong,22.29964,114.17631,Private room,180,29,0,,,257,270,0,
22735880,Sales sales flat share room in Tsimshatsui (T7e),67709885,Steven,,Yau Tsim Mong,22.30167,114.17626,Private room,180,29,0,,,257,270,0,
22736372,⭐⭐⭐⭐⭐ Luxury - Downtown HK - Stunning Views,167858461,Lindsay,,Yau Tsim Mong,22.29654,114.17553,Entire home/apt,3800,7,57,2020-08-12,1.01,1,89,0,
22737572,月租：距離地鐵站400公尺電梯公寓獨立洗手間,167871484,David,,Sham Shui Po,22.3321,114.1654,Entire home/apt,580,180,25,2019-06-10,0.44,1,117,0,
22740914,Pocket-friendly 2BR at Fortress hill,138649185,Fiona,,Yau Tsim Mong,22.32024,114.16348,Entire home/apt,800,28,0,,,157,364,0,
22741757,Studio in Tsimshatsui (T7c),67709885,Steven,,Yau Tsim Mong,22.30145,114.17606,Private room,217,29,0,,,257,270,0,
22741855,Sales Sales Flat Share Room in Tsimshatsui (T7d),67709885,Steven,,Yau Tsim Mong,22.30146,114.17404,Private room,180,29,0,,,257,270,0,
22757366,Near Lei Tung MTR - room for rent (Rm 2 - Rm 6),168085143,Bluejay Residences,,Southern,22.24272,114.15553,Entire home/apt,280,30,1,2018-05-07,0.02,1,0,0,
22842478,有窗&到港隔离/居家隔离&北歐風雙床房/尖沙咀地鉄口 海港城 維多利亞  帶獨立衛浴,116364906,Kiki,,Yau Tsim Mong,22.29863,114.17342,Private room,514,1,17,2019-11-12,0.30,26,91,0,
22850418,Sunny & cosy flat with a balcony in South Lantau,2228242,Hillian,,Islands,22.22755,113.93272,Private room,400,2,74,2022-08-28,1.32,1,61,15,
22853034,Triple Room in Kowloon [B5],162186374,Wai Yan,,Yau Tsim Mong,22.30465,114.17097,Private room,500,1,65,2020-02-03,1.16,12,227,0,
22867637,Deluxe 3 bedrooms NO roof top,56570136,The Grand Blossom,,Kowloon City,22.30704,114.18587,Entire home/apt,1129,1,17,2022-01-01,0.31,43,0,5,
22888908,Deluxe Suit Rm 06 At  Jordan Station,103614068,Jack,,Yau Tsim Mong,22.30772,114.17105,Private room,200,2,40,2022-07-25,0.71,9,110,1,
22889852,Fantastic Deal!Central Mid-level SOHO/LKF New deco,168631603,Suzie,,Central & Western,22.28189,114.15261,Entire home/apt,766,30,0,,,1,73,0,
22890518,Double Room in Kowloon [7],162186374,Wai Yan,,Yau Tsim Mong,22.30479,114.17112,Private room,350,1,103,2020-08-06,1.85,12,227,0,
22899725,"2 x Double Bed, Private Rm & Bath, TST (1-4ppl)",70747601,Kevin,,Yau Tsim Mong,22.29847,114.17241,Private room,507,1,11,2019-03-24,0.20,2,0,0,
22908846,1 of d 3 bedrooms w sunny Terrace . modern @西灣河,169587976,Kim,,Eastern,22.28262,114.22455,Private room,300,28,11,2018-10-20,0.20,1,180,0,
22911245,Private bedroom in cosy apartment @SaiYingPun,77858085,Linda,,Central & Western,22.28672,114.1407,Private room,250,5,26,2020-10-12,0.46,1,34,0,
22947339,Relaxed and comfortable,14316521,Kathy,,North,22.5196,114.19005,Entire home/apt,385,1,0,,,1,0,0,
22958309,Causeway Bay stylish and practical big apartment,28030204,Sisy,,Eastern,22.2874,114.19206,Entire home/apt,850,3,4,2019-03-18,0.09,2,36,0,
22977571,"BL- 溫馨舒適, 中心地帶, 旺中帶靜",117461102,Martin,,Yau Tsim Mong,22.2966,114.17116,Entire home/apt,1853,1,89,2021-12-27,1.60,4,156,2,
22980827,西九龙高铁站旁大二居可住3-7人,170381731,黎,,Yau Tsim Mong,22.30519,114.16933,Entire home/apt,22479,100,1,2018-03-17,0.02,2,365,0,
23005202,Bonham Strand West Luxury Studio *7G,14861546,Tane Residence,,Central & Western,22.28718,114.14978,Entire home/apt,594,30,0,,,115,347,0,
23006174,Yetian apartment 幸运之家,170663691,Page,,Wan Chai,22.28069,114.18667,Entire home/apt,9451,1,1,2018-02-10,0.02,1,365,0,
23007188,⭐❤20% OFF 3BR MONG KOK FAMILY Home 旺角/太子地鐵市區3房1廳❤⭐,128901758,Wilson,,Yau Tsim Mong,22.32156,114.1685,Entire home/apt,730,31,101,2022-07-07,1.81,6,181,5,
23008094,Triple Room in Kowloon [6],162186374,Wai Yan,,Yau Tsim Mong,22.30651,114.17234,Private room,460,1,42,2021-05-01,0.76,12,227,0,
23009162,尖沙咀彌敦道的大二居室,170696185,思坤,,Yau Tsim Mong,22.29555,114.17174,Entire home/apt,4322,1,0,,,1,365,0,
23033767,主人房,164370614,Leo,,Yau Tsim Mong,22.30446,114.16823,Private room,1473,31,3,2018-04-04,0.05,2,365,0,
23034024,Bright & cozy room ,11124125,Victor,,Kowloon City,22.31832,114.18906,Private room,3254,1,0,,,1,365,0,
23082547,Large Cosy room with Private bathroom,130594122,Kenny,,Wan Chai,22.2815,114.18575,Private room,490,6,4,2022-08-24,0.08,4,74,1,
23095303,高铁西九龍站&庙街夜市&佐敦&环球贸易中心&玉翠街&中港城&圆方&尖沙嘴&广东道翠汇轩海景高层公寓,168843491,雪,,Yau Tsim Mong,22.30888,114.16807,Entire home/apt,864,3,30,2022-06-29,0.56,1,77,2,
23115501,尖沙咀特色居洒屋旅館-地鉄站B1出口側,50172398,Gloria,,Yau Tsim Mong,22.29983,114.17181,Private room,757,1,8,2022-07-29,0.16,44,365,5,
23127970,Great Location S4 (Jordan MTR) 1B.R APT 300mb WiFi,3820308,David,,Yau Tsim Mong,22.30723,114.17078,Entire home/apt,541,2,8,2022-08-23,0.14,9,28,2,
23149916,ARTOURAGE - Art at Residence & Terrace SYP,50688388,Jane,,Central & Western,22.28431,114.13937,Entire home/apt,1000,7,21,2022-08-01,0.38,1,120,2,
23169745,尖沙咀地鉄站一分鐘-北歐風格大床房獨立衛浴,50172398,Gloria,,Yau Tsim Mong,22.29962,114.17201,Private room,800,1,3,2018-10-05,0.05,44,357,0,
23190593,Loplus@Johnston Serviced Apts 1BRM 480sq.ft 15%off,120049791,Wing,,Wan Chai,22.27585,114.17103,Private room,1150,30,0,,,8,181,0,
23192756,*High Life in Mid-Levels* Executive Suites Central,172449917,Patrick,,Central & Western,22.27391,114.1613,Entire home/apt,10768,22,17,2019-12-25,0.31,1,365,0,
23241026,Newly renovated - Tin Hau Studio Flat,6067974,Wilson,,Wan Chai,22.28443,114.19258,Entire home/apt,800,30,1,2018-12-29,0.02,52,275,0,
23257630,Room available in Sheung Wan (SW9c),67709885,Steven,,Central & Western,22.28763,114.14474,Private room,180,31,0,,,257,364,0,
23286576,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,38301422,Angie,,Central & Western,22.28644,114.15032,Shared room,598,2,5,2019-05-03,0.11,1,341,0,
23313994,❤❤ Lovely Studio ❤❤ center of TST,102340239,Kasey,,Yau Tsim Mong,22.30025,114.1752,Entire home/apt,779,10,111,2019-12-15,2.02,1,91,0,
23315645,[Best Deal] Newly cosy studio. 2min to MTR,88492446,Nikky,,Eastern,22.29139,114.20071,Entire home/apt,249,3,75,2022-04-23,1.36,1,21,5,
23320907,"118 邻近香港馬場,2分鐘地鐵站,超私隱太空艙+共享空間",99505769,Cc,,Wan Chai,22.27583,114.17211,Private room,210,30,16,2018-08-31,0.29,4,91,0,
23328547,愉景湾海景房（迪士尼、机场、亚博）（Disney、 airport、AsiaWorld-Expo ）,173739892,Kent,,Islands,22.2951,114.02367,Private room,1571,1,189,2022-08-08,3.42,2,75,14,
23333512,"2 bedroom flat in Sheung Wan, walkable to central",28728507,Leona,,Central & Western,22.28233,114.15317,Private room,568,1,5,2019-04-17,0.09,1,0,0,
23353609,露營帳篷,23567892,Lok,,Islands,22.23695,113.95188,Entire home/apt,120,1,0,,,1,174,0,
23362379,商務標雙房,65326707,Jingwen,,Yau Tsim Mong,22.31795,114.17068,Hotel room,300,30,25,2019-06-13,0.45,8,138,0,
23363793,"Kowloon Mongkok 1812 Double Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31681,114.16968,Private room,299,2,12,2021-01-12,0.23,12,0,0,
23368213,07G 3 Bedrooms 2 Bathrooms Furnished Apartment,76545056,Rita,,Islands,22.29217,113.94683,Entire home/apt,1050,27,0,,,19,322,0,
23369397,25F 2 Bedrooms 1 Bathroom Apartment,76545056,Rita,,Islands,22.29369,113.94718,Entire home/apt,850,30,0,,,19,365,0,
23370967,舒適家庭四人房間,65326707,Jingwen,,Yau Tsim Mong,22.31642,114.17079,Private room,300,20,13,2019-03-23,0.24,8,45,0,
23379530,Studio in Sheung Wan(sw20d),4584648,Ivy,,Central & Western,22.28844,114.14609,Private room,217,30,0,,,384,365,0,
23405802,月租地鐵站350米獨立洗手間電梯公寓,59417855,Rose,,Sham Shui Po,22.33181,114.16533,Entire home/apt,399,28,23,2019-07-15,0.43,5,151,0,
23470514,"Flat share in Causeway Bay, Room for 2 (c5a)",4584648,Ivy,,Wan Chai,22.27849,114.18602,Private room,180,30,0,,,384,365,0,
23549157,Family Room (Toronto Inn),175950471,Toronto,,Yau Tsim Mong,22.2968,114.17134,Private room,399,1,4,2018-04-23,0.07,5,365,0,
23549852,Double Room (Toronto Inn),175950471,Toronto,,Yau Tsim Mong,22.2985,114.17269,Private room,199,1,9,2018-04-16,0.16,5,342,0,
23550029,Twin Room (Toronto Inn),175950471,Toronto,,Yau Tsim Mong,22.29824,114.17108,Private room,279,1,3,2018-03-19,0.05,5,355,0,
23599163,Triple Room,175950471,Toronto,,Yau Tsim Mong,22.29794,114.17132,Private room,329,1,1,2018-04-05,0.02,5,364,0,
23606658,A ROOM WITH A VIEW,176223763,Stephen,,Eastern,22.29009,114.19195,Private room,400,2,87,2020-01-03,1.61,1,98,0,
23610214,60E Tanford 2 Bedrooms Apartment for lease,76545056,Rita,,Islands,22.2922,113.94663,Entire home/apt,850,30,0,,,19,358,0,
23610678,17B 3 Bedrooms 2 Bathrooms Apartment,76545056,Rita,,Islands,22.29359,113.94876,Entire home/apt,1050,30,0,,,19,365,0,
23614797,Studio in Tsim Sha Tsui,4584648,Ivy,,Yau Tsim Mong,22.30166,114.1762,Private room,217,30,0,,,384,364,0,
23633954,Flat-shared Apartment @TST,4584648,Ivy,,Yau Tsim Mong,22.30161,114.17478,Private room,180,30,0,,,384,364,0,
23641569,Quiet Haven in the Heart or Wan Chai,4269371,Emma,,Wan Chai,22.27678,114.17063,Entire home/apt,900,3,21,2020-06-01,0.38,1,0,0,
23652559,Fantastic appartment Heart of Soho w/ rooftop,28444291,Eytan,,Central & Western,22.28114,114.1525,Entire home/apt,650,5,15,2020-09-21,0.28,1,0,0,
23706532,CENTRAL... Room - Good for 2 persons - Mid Levels,97240131,Jov,,Central & Western,22.28156,114.15062,Private room,205,29,0,,,337,364,0,
23706786,"Small  Room in CENTRAL,walk to Lan Kwai Fong (23c)",97240131,Jov,,Central & Western,22.28109,114.15283,Private room,180,29,0,,,337,362,0,
23707842,"Tsimshatsui studio room , Kowloon (T7b)",97240131,Jov,,Yau Tsim Mong,22.29949,114.17497,Private room,180,29,0,,,337,364,0,
23737305,温馨舒适方便的民宿,177983715,Bernard,,Wan Chai,22.27744,114.17921,Entire home/apt,1357,1,54,2022-02-02,0.99,1,316,3,
23773023,Flat share in Sheung Wan(sw4a),4584648,Ivy,,Central & Western,22.28792,114.15017,Private room,180,30,1,2018-06-18,0.02,384,364,0,
23773240,Single Room (Toronto Motel),175950471,Toronto,,Yau Tsim Mong,22.29836,114.17175,Private room,199,1,1,2018-04-02,0.02,5,361,0,
23773839,3-mins walk to full set of facilities at Shatin,59239167,L,,Sha Tin,22.38236,114.2032,Shared room,754,1,11,2022-09-01,0.20,1,178,1,
23800632,Mong Kok Luxury Studio *3C,14861546,Tane Residence,,Yau Tsim Mong,22.32075,114.16988,Entire home/apt,342,60,1,2022-08-04,0.68,115,293,1,
23822281,INDUSTRIAL LOFT — TRULY UNIQUE IN HK,2965996,Anna,,Southern,22.2509,114.14998,Entire home/apt,1500,30,0,,,1,364,0,
23831583,TERRACE STUDIOS W/D TERRIFIC VIEWS,138649185,Fiona,,Wan Chai,22.2686,114.18553,Private room,766,180,0,,,157,363,0,
23869927,Harbour view Studio (Causeway Bay) Studio P,2767759,Alfred,,Wan Chai,22.27899,114.18578,Entire home/apt,550,30,2,2022-09-01,1.07,5,108,2,
23886024,SPACIOUS room for 2 in Tsim Sha Tsui (T5a),4584648,Ivy,,Yau Tsim Mong,22.30025,114.17608,Private room,180,30,0,,,384,364,0,
23887249,Tsim Sha Tsui Room  - T6d,4584648,Ivy,,Yau Tsim Mong,22.30001,114.17603,Private room,180,30,0,,,384,364,0,
23915975,Riva 爾巒,168278939,Lily,,Yuen Long,22.44118,114.05395,Entire home/apt,1000,28,12,2022-07-30,0.23,1,0,2,
24054753,Little place,149655079,Watinah,,Wan Chai,22.27675,114.16934,Private room,399,2,18,2022-09-15,0.33,2,118,4,
24074943,Renovated Apartment with 2 rooms - Kennedy Town!,8969871,Laurent,,Central & Western,22.28403,114.13041,Entire home/apt,1000,5,22,2022-09-13,0.42,1,307,5,
24083449,Ocean view one bedroom by Kowloon Park,99664272,Monita,,Yau Tsim Mong,22.29985,114.16837,Private room,888,30,0,,,1,174,0,
24131401,Seaview Studio O Causeway Bay,2767759,Alfred,,Wan Chai,22.27839,114.18576,Entire home/apt,500,90,3,2022-04-04,0.22,5,90,2,
24160559,56E 2 Bedrooms 1 Bathroom Apartment for Lease,76545056,Rita,,Islands,22.29294,113.95188,Entire home/apt,817,28,0,,,19,333,0,
24167990,Triple Room in Kowloon [8],162186374,Wai Yan,,Yau Tsim Mong,22.30594,114.17085,Private room,460,1,28,2020-01-28,0.57,12,227,0,
24213731,"Kowloon Mongkok 1812 Triple Room D,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31776,114.16872,Private room,450,2,19,2019-05-15,0.35,12,0,0,
24257693,"Budget room, 1single bed, private room & bath, TST",70747601,Kevin,,Yau Tsim Mong,22.29766,114.17292,Private room,251,3,23,2019-08-18,0.43,2,0,0,
24289170,Tai Kok Tsui flat share room (TK3b),67709885,Steven,,Yau Tsim Mong,22.31989,114.16233,Private room,180,29,0,,,257,180,0,
24318245,2 bedroom apartment in the heart of Soho,56296244,Himali,,Central & Western,22.28388,114.15104,Entire home/apt,1550,3,0,,,1,174,0,
24357532,Flat share in Sheung Wan,4584648,Ivy,,Central & Western,22.28797,114.14993,Private room,180,30,0,,,384,364,0,
24359951,Cozy New Flat,38353445,Giuseppe,,Central & Western,22.28631,114.14244,Entire home/apt,588,10,9,2022-04-24,0.17,1,172,1,
24379665,Bonham Strand West Luxury Studio *7A,14861546,Tane Residence,,Central & Western,22.28721,114.14759,Entire home/apt,594,30,1,2022-05-31,0.28,115,108,1,
24380829,Double Room / Book Disneyland & Ocean Park Tickets,24687240,Yang,,Yau Tsim Mong,22.315355,114.170448,Private room,1012,7,2,2019-11-07,0.05,31,0,0,
24387333,Cleverly Luxury Studio B,14861546,Tane Residence,,Central & Western,22.28653,114.15069,Entire home/apt,594,30,1,2022-03-15,0.16,115,355,1,
24387636,Cleverly Luxury Studio A,14861546,Tane Residence,,Central & Western,22.28535,114.15006,Entire home/apt,558,30,0,,,115,315,0,
24406334,香港九龍將軍澳…山景房，依山傍海，一個完全暫新豪華的高尚住宅區,184154586,Sam,,Sai Kung,22.29331,114.27152,Private room,380,29,13,2019-01-02,0.24,2,91,0,
24408481,"(NEW)LOFT Style, 3BR 3WR, near Wanchai MTR",101342921,BoBo,,Wan Chai,22.27833,114.17809,Entire home/apt,1500,2,97,2020-03-29,1.82,1,15,0,
24414641,宜居家庭,90407044,Yuenlung,,Kowloon City,22.31998,114.18244,Entire home/apt,3000,1,0,,,1,179,0,
24435319,"2min to Metro, Cozy cute home + Tropical terrace",20971181,Jessica,,Central & Western,22.28782,114.14132,Private room,402,2,28,2019-06-08,0.54,1,91,0,
24440320,Wanchai -- Wanchai - Room for 1 person !!!,97240131,Jov,,Wan Chai,22.27679,114.17615,Private room,180,29,0,,,337,364,0,
24443766,香港九龍將軍澳…高尚住宅區，盡顯雍容華貴，地鐵上盖，長達4km美麗的海濱長廊。,184154586,Sam,,Sai Kung,22.29292,114.27127,Private room,380,29,29,2019-05-27,0.54,2,72,0,
24452929,11F 2 Bedrooms 1 Bathroom Furnished Apt,76545056,Rita,,Islands,22.29378,113.94974,Entire home/apt,850,29,0,,,19,365,0,
24453185,1811 1 Bedroom 1 Bathrm apartment for rent,76545056,Rita,,Islands,22.29319,113.95135,Entire home/apt,750,29,0,,,19,336,0,
24465129,Causeway Bay - Room for 1 person,97240131,Jov,,Wan Chai,22.27853,114.18255,Private room,180,29,0,,,337,364,0,
